event_type,event_timestamp,example_number,prompt_tokens,completion_tokens,total_tokens,llm_name,tool_name,function_name,function_id,parent_function_name,parent_function_id,UUID,framework,NOVA-Event-ID,NOVA-Requests-Remaining-In-Event,NOVA-Time-To-Next-Event,NOVA-Time-To-Event-End,NOVA-Predicted-OSL,NOVA-Time-To-Session-End
LLM_NEW_TOKEN,1765872300.718392,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1164.8004055023193,2802.706003189087,,6975.020408630371
LLM_NEW_TOKEN,1765872300.7276561,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1155.53617477417,2793.4417724609375,,6965.756177902222
LLM_NEW_TOKEN,1765872300.7280812,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1155.1110744476318,2793.0166721343994,,6965.331077575684
LLM_NEW_TOKEN,1765872300.7328646,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1150.3276824951172,2788.2332801818848,,6960.547685623169
LLM_NEW_TOKEN,1765872300.7332928,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1149.8994827270508,2787.8050804138184,,6960.1194858551025
LLM_NEW_TOKEN,1765872300.7436533,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1139.5390033721924,2777.44460105896,,6949.759006500244
LLM_NEW_TOKEN,1765872300.744143,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1139.0492916107178,2776.9548892974854,,6949.2692947387695
LLM_NEW_TOKEN,1765872300.75654,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1126.6522407531738,2764.5578384399414,,6936.872243881226
LLM_NEW_TOKEN,1765872300.7569706,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1126.2216567993164,2764.127254486084,,6936.441659927368
LLM_NEW_TOKEN,1765872300.768839,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1114.3534183502197,2752.2590160369873,,6924.5734214782715
LLM_NEW_TOKEN,1765872300.769489,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1113.7032508850098,2751.6088485717773,,6923.9232540130615
LLM_NEW_TOKEN,1765872300.7798495,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1103.3427715301514,2741.248369216919,,6913.562774658203
LLM_NEW_TOKEN,1765872300.780271,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1102.9212474822998,2740.8268451690674,,6913.141250610352
LLM_NEW_TOKEN,1765872300.795025,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1088.1671905517578,2726.0727882385254,,6898.38719367981
LLM_NEW_TOKEN,1765872300.7954435,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1087.7487659454346,2725.654363632202,,6897.968769073486
LLM_NEW_TOKEN,1765872300.8065577,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1076.6346454620361,2714.5402431488037,,6886.854648590088
LLM_NEW_TOKEN,1765872300.807105,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1076.087236404419,2713.9928340911865,,6886.307239532471
LLM_NEW_TOKEN,1765872300.8150482,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1068.1440830230713,2706.049680709839,,6878.364086151123
LLM_NEW_TOKEN,1765872300.815886,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1067.3062801361084,2705.211877822876,,6877.52628326416
LLM_NEW_TOKEN,1765872300.8236105,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1059.5817565917969,2697.4873542785645,,6869.801759719849
LLM_NEW_TOKEN,1765872300.8240283,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1059.164047241211,2697.0696449279785,,6869.384050369263
LLM_NEW_TOKEN,1765872300.8313723,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1051.8200397491455,2689.725637435913,,6862.040042877197
LLM_NEW_TOKEN,1765872300.8317945,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1051.3978004455566,2689.303398132324,,6861.617803573608
LLM_NEW_TOKEN,1765872300.8390594,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1044.132947921753,2682.0385456085205,,6854.352951049805
LLM_NEW_TOKEN,1765872300.8398829,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1043.3094501495361,2681.2150478363037,,6853.529453277588
LLM_NEW_TOKEN,1765872300.8459375,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1037.254810333252,2675.1604080200195,,6847.474813461304
LLM_NEW_TOKEN,1765872300.8463526,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1036.8397235870361,2674.7453212738037,,6847.059726715088
LLM_NEW_TOKEN,1765872300.8585916,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1024.6007442474365,2662.506341934204,,6834.820747375488
LLM_NEW_TOKEN,1765872300.8590105,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1024.181842803955,2662.0874404907227,,6834.401845932007
LLM_NEW_TOKEN,1765872300.868662,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1014.5301818847656,2652.435779571533,,6824.750185012817
LLM_NEW_TOKEN,1765872300.869096,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1014.0962600708008,2652.0018577575684,,6824.3162631988525
LLM_NEW_TOKEN,1765872300.8807817,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1002.4106502532959,2640.3162479400635,,6812.630653381348
LLM_NEW_TOKEN,1765872300.8816671,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,1001.5251636505127,2639.4307613372803,,6811.745166778564
LLM_NEW_TOKEN,1765872300.8888261,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,994.3661689758301,2632.2717666625977,,6804.586172103882
LLM_NEW_TOKEN,1765872300.8892994,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,993.8929080963135,2631.798505783081,,6804.112911224365
LLM_NEW_TOKEN,1765872300.8960996,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,987.0927333831787,2624.9983310699463,,6797.3127365112305
LLM_NEW_TOKEN,1765872300.8965206,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,986.6716861724854,2624.577283859253,,6796.891689300537
LLM_NEW_TOKEN,1765872300.9059536,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,977.238655090332,2615.1442527770996,,6787.458658218384
LLM_NEW_TOKEN,1765872300.9063718,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,976.8204689025879,2614.7260665893555,,6787.04047203064
LLM_NEW_TOKEN,1765872300.9178488,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,965.3434753417969,2603.2490730285645,,6775.563478469849
LLM_NEW_TOKEN,1765872300.9182835,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,964.9088382720947,2602.8144359588623,,6775.1288414001465
LLM_NEW_TOKEN,1765872300.9286385,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,954.5538425445557,2592.4594402313232,,6764.773845672607
LLM_NEW_TOKEN,1765872300.9291577,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,954.0345668792725,2591.94016456604,,6764.254570007324
LLM_NEW_TOKEN,1765872300.943558,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,939.6343231201172,2577.5399208068848,,6749.854326248169
LLM_NEW_TOKEN,1765872300.9445748,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,938.617467880249,2576.5230655670166,,6748.837471008301
LLM_NEW_TOKEN,1765872300.9530637,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,930.1285743713379,2568.0341720581055,,6740.34857749939
LLM_NEW_TOKEN,1765872300.953513,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,929.6793937683105,2567.584991455078,,6739.899396896362
LLM_NEW_TOKEN,1765872300.9638867,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,919.3055629730225,2557.21116065979,,6729.525566101074
LLM_NEW_TOKEN,1765872300.964328,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,918.8642501831055,2556.769847869873,,6729.084253311157
LLM_NEW_TOKEN,1765872300.9707038,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,912.4884605407715,2550.394058227539,,6722.708463668823
LLM_NEW_TOKEN,1765872300.9712374,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,911.9548797607422,2549.8604774475098,,6722.174882888794
LLM_NEW_TOKEN,1765872300.9819648,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,901.2274742126465,2539.133071899414,,6711.447477340698
LLM_NEW_TOKEN,1765872300.982781,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,900.4113674163818,2538.3169651031494,,6710.631370544434
LLM_NEW_TOKEN,1765872300.9937887,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,889.4035816192627,2527.3091793060303,,6699.623584747314
LLM_NEW_TOKEN,1765872300.9946203,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,888.5719776153564,2526.477575302124,,6698.791980743408
LLM_NEW_TOKEN,1765872301.0049832,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,878.209114074707,2516.1147117614746,,6688.429117202759
LLM_NEW_TOKEN,1765872301.0053475,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,877.8448104858398,2515.7504081726074,,6688.064813613892
LLM_NEW_TOKEN,1765872301.0118217,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,871.3705539703369,2509.2761516571045,,6681.590557098389
LLM_NEW_TOKEN,1765872301.0122392,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,870.9530830383301,2508.8586807250977,,6681.173086166382
LLM_NEW_TOKEN,1765872301.0184262,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,864.7661209106445,2502.671718597412,,6674.986124038696
LLM_NEW_TOKEN,1765872301.0188437,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,864.3486499786377,2502.2542476654053,,6674.568653106689
LLM_NEW_TOKEN,1765872301.028042,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,855.1502227783203,2493.055820465088,,6665.370225906372
LLM_NEW_TOKEN,1765872301.0284634,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,854.7289371490479,2492.6345348358154,,6664.9489402771
LLM_NEW_TOKEN,1765872301.0377035,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,845.4887866973877,2483.3943843841553,,6655.708789825439
LLM_NEW_TOKEN,1765872301.0381217,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,845.0706005096436,2482.976198196411,,6655.290603637695
LLM_NEW_TOKEN,1765872301.0462995,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,836.89284324646,2474.7984409332275,,6647.112846374512
LLM_NEW_TOKEN,1765872301.0465462,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,836.6460800170898,2474.5516777038574,,6646.866083145142
LLM_NEW_TOKEN,1765872301.058069,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,825.1233100891113,2463.028907775879,,6635.343313217163
LLM_NEW_TOKEN,1765872301.0584924,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,824.699878692627,2462.6054763793945,,6634.919881820679
LLM_NEW_TOKEN,1765872301.074503,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,808.6893558502197,2446.5949535369873,,6618.9093589782715
LLM_NEW_TOKEN,1765872301.074922,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,808.2702159881592,2446.1758136749268,,6618.490219116211
LLM_NEW_TOKEN,1765872301.0901997,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,792.9925918579102,2430.8981895446777,,6603.212594985962
LLM_NEW_TOKEN,1765872301.091034,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,792.1583652496338,2430.0639629364014,,6602.378368377686
LLM_NEW_TOKEN,1765872301.1020894,0,0,0,0,,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,781.1028957366943,2419.008493423462,,6591.322898864746
LLM_END,1765872301.1036093,0,0,0,0,meta/llama-3.3-70b-instruct,,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,d2d3cc67-64e7-4962-9b72-76b16ac00ccb,langchain,data_visualization_agent,3.0,779.5829772949219,2417.4885749816895,,6589.802980422974
TOOL_START,1765872301.106694,0,0,0,0,,plot_average_daily_revenue,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,5fadebaf-3de5-43d0-b3c2-f6f824ef08d1,langchain,data_visualization_agent,3.0,776.4983177185059,2414.4039154052734,,6586.718320846558
FUNCTION_START,1765872301.1072304,0,0,0,0,,,plot_average_daily_revenue,edf22aa2-9e17-468f-a3f9-48e1f44f6d59,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,edf22aa2-9e17-468f-a3f9-48e1f44f6d59,,plot_average_daily_revenue,-1.0,-1.0,-1.0,,6586.181879043579
FUNCTION_END,1765872301.8762038,0,0,0,0,,,plot_average_daily_revenue,edf22aa2-9e17-468f-a3f9-48e1f44f6d59,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,edf22aa2-9e17-468f-a3f9-48e1f44f6d59,,plot_average_daily_revenue,-1.0,-1.0,-1.0,,5817.208528518677
TOOL_END,1765872301.876823,0,0,0,0,,plot_average_daily_revenue,data_visualization_agent,3455724c-e7ca-4571-8f87-29a161c7b36b,<workflow>,112b5f76-ab79-4592-a8cb-d8d47c2aff6f,5fadebaf-3de5-43d0-b3c2-f6f824ef08d1,langchain,data_visualization_agent,3.0,6.369352340698242,1644.2749500274658,,5816.58935546875
